event_id,state,district,slide_name,nh_sh_location,latitude,longitude,coord_valid,coord_issue,coord_collision,event_date,date_precision,history_raw,material_involved,movement_type
25777,Nagaland,Mon,,PhuktongTuimei rd,26.844389,95.077667,True,,False,,none,,Debris,Slide
25778,Nagaland,Mon,,PhuktongTuimei rd,26.845278,95.077167,True,,False,,none,,Debris,Slide
25779,Nagaland,Mon,,PhuktongTuimei rd,26.845472,95.077639,True,,False,,none,,Soil,Slide
25780,Nagaland,Mon,,PhuktongTuimei rd,26.846139,95.077861,True,,False,,none,,Rock,Slide
25781,Nagaland,Chumoukedima,,,25.7802266,93.936165,True,,False,2024-09-03,day,03 September 2024,Debris,Flow
25782,Nagaland,Chumoukedima,,,25.7746019,93.9148756,True,,False,2024-09-03,day,03 September 2024,Debris,Slide
25783,Nagaland,Tseminyu,,,25.8817748,94.1887571,True,,False,,none,,Rock,Slide
25784,Nagaland,Tseminyu,,,25.8816564,94.1902346,True,,False,2025-01-19,day,19 January 2025,Rock,Fall
25785,Nagaland,Mokokchung,,,26.4231373,94.3822611,True,,True,2025-07-07,day,07 July 2025,Soil,Slide
25786,Nagaland,Kohima,,,25.623067,94.114196,True,,False,2025-07-07,day,07 July 2025,Debris,Slide
25787,Nagaland,Mokokchung,,,26.4527822,94.375268,True,,False,2025-07-08,day,08 July 2025,Soil,Slide
25788,Nagaland,Mokokchung,,,26.4219453,94.3854377,True,,False,2025-07-07,day,07 July 2025,Rock,Fall
25789,Nagaland,Mokokchung,,,26.4242282,94.3924136,True,,False,2025-07-05,day,05 July 2025,Rock,Fall
25790,Nagaland,Mokokchung,,,26.42608,94.398916,True,,False,2025-07-07,day,07 July 2025,Rock,Slide
25791,Nagaland,Zunheboto,Alahuto landslide,Alahuto Ward,26.017317,94.531348,True,,False,2024,year,07.07.2024 (around 4.00pm),Earth,Slide
25792,Nagaland,Kohima,Lerie Colony,NH-2,25.471526,94.151784,True,,True,2018,year,July 2018,Debris,Slide
25793,Nagaland,Kohima,Kigwema Village,Kigwema-Meluri road,25.6125,94.1272,True,,False,2024-07-06,day,06 July 2024,Debris,Slide
25794,Nagaland,Chumoukedima,Pagala Pahar landslide,NH-29,25.7853,93.8014,True,,False,2024-09-03,day,03 September 2024,Debris,Slide
25795,Nagaland,Tuensang,Phinjang Colony landslide,NH 202,26.247414,94.819895,True,,False,1997,year,"1997, 2010, April 2024",Debris,Slide
25796,Nagaland,Wokha,Near Hammock Restaurant,NH-61/Wokha Village,26.111335,94.257114,True,,False,2024-07-15,day,"2022, 15 July 2024",Debris,Slide
25797,Nagaland,Wokha,Tchuyiro landslide,Tchuyiro colony,26.08945,94.264217,True,,False,2024-07-23,day,23 July 2024,Earth,Slide
25798,Nagaland,Kohima,Meriema landslide,NH-2/ Kohima-Wokha Highway,25.71711111,94.08561111,True,,False,2017-10-29,day,29 October 2017,Soil,Slide
25799,Nagaland,Kohima,Meriema village landslide,Inside Meriema village,25.712031,94.089791,True,,False,2022-09-12,day,12 September 2022,Weathered rock,Slide
25800,Nagaland,Kohima,Chiesema,Chiesema,25.7491204,94.0804548,True,,False,2022-09-25,day,25 September 2022,Debris,Slide
25801,Nagaland,Kohima,New secretariat-Meriema road,New secretariat-Meriema road,25.7179491,94.0917724,True,,True,2022-09-28,day,28 September 2022,Weathered rock,Slide
25802,Nagaland,Kohima,Piphema,NH29/Piphema,25.770055,93.937873,True,,False,2022-10-15,day,15 October 2022,Debris,Slide
25803,Nagaland,Kohima,Piphema,NH29/Piphema,25.771451,93.907041,True,,False,2022-09-30,day,30 September 2022,Debris,Slide
25804,Nagaland,Kohima,Jotsoma-Khonoma road,Jotsoma-Khonoma road,25.660913,94.053659,True,,False,2022,year,May 2022,Debris,Slide
25806,Nagaland,Kohima,Meriema,Meriema,25.7179491,94.0917724,True,,True,,none,,Weathered rock,Slide
25807,Nagaland,Kohima,Piphema,Piphema,25.770064,93.937891,True,,False,2022-11-12,day,12 November 2022,Debris,Slide
25808,Nagaland,Kohima,Pherima,Pherima,25.771977,93.905846,True,,False,2022,year,September 2022,Debris,Slide
25809,Nagaland,Kohima,Khonoma,Khonoma,25.650352,94.026955,True,,False,,none,,Rock,Slide
25810,Nagaland,Kohima,Vishwema,Vishwema-Kidima road,25.552707,94.161461,True,,False,,none,,Debris,Slide
25811,Nagaland,Kohima,Chakhaboma,Chakhaboma-Pfutsero road,25.611096,94.216757,True,,False,,none,,Debris,Slide
25812,Nagaland,Kohima,Chakhaboma,Chakhaboma-Pfutsero road,25.617949,94.207166,True,,False,,none,,Debris,Slide
25813,Nagaland,Kohima,Chakhaboma,Chakhaboma-Pfutsero road,25.620164,94.207204,True,,False,,none,,Debris,Slide
25814,Nagaland,Kohima,Chakhaboma,Chakhaboma-Pfutsero road,25.627333,94.211735,True,,False,,none,,Debris,Slide
25815,Nagaland,Kohima,Jotsoma-Khonoma road,Jotsoma-Padi-Benreu road,25.64501,94.032825,True,,False,,none,,Debris,Slide
25816,Nagaland,Kohima,Jotsoma-Khonoma road,Jotsoma-Padi-Benreu road,25.645074,94.032741,True,,False,,none,,Debris,Slide
25817,Nagaland,Kohima,Jotsoma-Khonoma road,Jotsoma-Padi-Benreu road,25.645633,94.008403,True,,False,,none,,Debris,Slide
25818,Nagaland,Peren,Heunambe,Jotsoma-Padi-Benreu road,25.618175,93.919236,True,,False,,none,,Debris,Slide
25819,Nagaland,Peren,Heunambe,Jotsoma-Padi-Benreu road,25.618222,93.918397,True,,False,,none,,Debris,Slide
25820,Nagaland,Peren,Heunambe,Jotsoma-Padi-Benreu road,25.611284,93.912865,True,,False,,none,,Debris,Slide
25821,Nagaland,Peren,Heunambe,Jotsoma-Padi-Benreu road,25.609085,93.90642,True,,False,,none,,Debris,Slide
25822,Nagaland,Peren,Jotsoma-Padi-Benreu road,Jotsoma-Padi-Benreu road,25.605559,93.898552,True,,False,,none,,Debris,Slide
25823,Nagaland,Peren,Jotsoma-Padi-Benreu road,Jotsoma-Padi-Benreu road,25.602682,93.896846,True,,False,,none,,Debris,Slide
25824,Nagaland,Peren,Jotsoma-Padi-Benreu road,Jotsoma-Padi-Benreu road,25.598454,93.897602,True,,False,,none,,Debris,Slide
25825,Nagaland,Kohima,Kohima-10th Mile-Nuiland Road,Kohima-10th Mile-Nuiland Road,25.77457,94.075897,True,,False,,none,,Debris,Slide
25826,Nagaland,Kohima,Kohima-10th Mile-Nuiland Road,Phekerkrie Bawe,25.875167,94.042953,True,,False,,none,,Debris,Slide
25827,Nagaland,Kohima,Kohima-10th Mile-Nuiland Road,Phekerkrie Basa,25.882916,94.036198,True,,False,,none,,Debris,Slide
25828,Nagaland,Kohima,Kohima-10th Mile-Nuiland Road,Phekerkrie Basa,25.884392,94.040381,True,,False,,none,,Debris,Slide
25829,Nagaland,Kohima,Kohima-10th Mile-Nuiland Road,Phekerkrie Basa,25.891043,94.041031,True,,False,,none,,Debris,Slide
25830,Nagaland,Kohima,Kohima-10th Mile-Nuiland Road,Phekerkrie Basa,25.895838,94.044886,True,,False,,none,,Debris,Slide
25831,Nagaland,Kohima,Kohima-10th Mile-Nuiland Road,Tsosinyu,25.903907,94.041235,True,,False,,none,,Debris,Slide
25832,Nagaland,Peren,Mpai,Peren_Mpai Road,25.455672,93.737492,True,,False,,none,,Debris,Slide
25833,Nagaland,Peren,Peren-Tening road,Peren-Tening road,25.459292,93.737054,True,,False,,none,,Debris,Slide
25834,Nagaland,Peren,Peren-Tening road,Peren-Tening road,25.469296,93.728636,True,,False,,none,,Debris,Slide
25835,Nagaland,Peren,Peren-Tening road,Peren-Tening road,25.471854,93.726986,True,,False,,none,,Rock,Slide
25836,Nagaland,Peren,Peren-Tening road,Peren-Tening road,25.472566,93.727307,True,,False,,none,,Rock,Slide
25837,Nagaland,Peren,Peren-Jalukie road,Peren-Jalukie road,25.56335,93.737232,True,,False,,none,,Loose debris,Slide
25838,Nagaland,Peren,Peren-Jalukie road,Peren-Jalukie road,25.569543,93.736,True,,False,,none,,Weathered rock,Slide
25839,Nagaland,Peren,Peren-Jalukie road,Peren-Jalukie road,25.568534,93.726285,True,,False,,none,,Loose debris,Slide
25840,Nagaland,Peren,Peren-Benreu Road,Peren-Benreu Road,25.576594,93.78377,True,,False,,none,,Insitu soil,Slide
25841,Nagaland,Peren,Peren-Benreu Road,Peren-Benreu Road,25.569569,93.788068,True,,False,,none,,Loose debris,Slide
25842,Nagaland,Peren,Peren-Benreu Road,Peren-Benreu Road,25.578244,93.804478,True,,False,,none,,Weathered rock,Slide
25843,Nagaland,Peren,Peren-Benreu Road,Peren-Benreu Road,25.576992,93.809083,True,,False,,none,,Loose debris,Slide
25844,Nagaland,Peren,Peren-Benreu Road,Peren-Benreu Road,25.576671,93.815779,True,,False,,none,,Insitu soil,Slide
25845,Nagaland,Peren,Peren-Benreu Road,Peren-Benreu Road,25.595898,93.829722,True,,False,,none,,Weathered rock,Slide
25846,Nagaland,Peren,Peren-Benreu Road,Peren-Benreu Road,25.591228,93.851831,True,,False,,none,,Insitu soil,Slide
25847,Nagaland,Peren,Peren-Benreu Road,Peren-Benreu Road,25.590458,93.851498,True,,False,,none,,Loose debris,Slide
25848,Nagaland,Peren,Peren-Tening road,Peren-Tening road,25.514327,93.666041,True,,False,,none,,Rock,Fall
25849,Nagaland,Peren,Peren-Tening road,Peren-Tening road,25.493958,93.657962,True,,False,,none,,Insitu soil,Slide
25850,Nagaland,Peren,Peren-Tening road,Peren-Tening road,25.493218,93.657921,True,,False,2018,year,July 2018,Insitu soil,Slide
25851,Nagaland,Kohima,Piphema,NH-29,25.76085556,93.94696111,True,,False,2023,year,June 2023,Debris,Slide
25852,Nagaland,Kohima,Piphema,NH-29,25.76512222,93.94213889,True,,False,2023,year,July 2023,Debris,Slide
25853,Nagaland,Kohima,Piphema,NH-29,25.76618333,93.94043611,True,,False,2023-09-08,day,08 September 2023,Debris,Slide
25854,Nagaland,Kohima,Peducha,NH-29,25.79666111,93.80424722,True,,False,2023,year,July 2023,Rock,Slide
25855,Nagaland,Kohima,Khonoma,Kohima-Peren road,25.646219,94.0334861,True,,False,2023,year,June 2023,Debris,Slide
25856,Nagaland,Kohima,Botsa,Kohima-Botsa road,25.7439067,94.0824993,True,,False,2023,year,July 2023,Debris,Slide
25857,Nagaland,Kohima,Botsa,Kohima-Botsa road,25.76305,94.078305,True,,False,2023,year,July 2023,Debris,Slide
25858,Nagaland,Kohima,Botsa,Kohima-Botsa road,25.7641421,94.0777917,True,,False,2023,year,July 2023,Debris,Slide
25859,Nagaland,Kohima,Kohima-Botsa road,Kohima-Botsa road,25.7641457,94.0781772,True,,False,2023,year,August 2023,Rock,Slide
25860,Nagaland,Kohima,Kohima-Chakhaboma road,Kohima-Chakhaboma road,25.67776,94.1390317,True,,False,2023,year,July 2023,Debris,Slide
25861,Nagaland,Kohima,Kohima-Chakhaboma road,Kohima-Chakhaboma road,25.6712978,94.1388109,True,,False,2023,year,July 2023,Rock,Slide
25862,Nagaland,Kohima,Kohima-Chakhaboma road,Kohima-Chakhaboma road,25.6625403,94.1437783,True,,False,,none,,Debris,Slide
25863,Nagaland,Kohima,Kohima-Chakhaboma road,Kohima-Chakhaboma road,25.65575291,94.1505873,True,,False,2023,year,July 2023,Debris,Slide
25864,Nagaland,Kohima,Vishwema,NH2,25.5407188,94.1334216,True,,False,2023,year,August 2023,Soil,Slide
25865,Nagaland,Kohima,Botsa,Kohima-Wokha road,25.8549806,94.1569166,True,,False,2023,year,September 2023,Rock,Slide
25866,Nagaland,Kohima,Jotsoma,Kohima-Peren road,25.72508611,94.07130278,True,,False,2023,year,August 2023,Debris,Slide
25867,Nagaland,Kohima,Jotsoma-Khonoma road,Jotsoma-Padi-Benreu road,25.71775556,94.07246667,True,,False,2023,year,September 2023,Debris,Slide
25868,Nagaland,Kohima,Khonoma,Jotsoma-Padi-Benreu road,25.66754722,94.08075278,True,,False,2023-10-02,day,02 October 2023,Debris,Slide
25869,Nagaland,Kohima,Poilwa,Poilwa-Khonoma road,25.60054167,93.92484444,True,,False,2023,year,September 2023,Rock,Slide
25870,Nagaland,Peren,Poilwa,Poilwa-Khonoma road,25.60711616,93.92787222,True,,False,2022,year,2022,Rock,Slide
25871,Nagaland,Peren,Poilwa,Poilwa-Khonoma road,25.60688056,93.92055833,True,,False,,none,,Rock,Slide
25872,Nagaland,Peren,Poilwa,Poilwa-Khonoma road,25.61061111,93.92184722,True,,False,,none,,Rock,Slide
25873,Nagaland,Peren,Poilwa,Poilwa-Khonoma road,25.61285278,93.92066111,True,,False,,none,,Debris,Slide
25874,Nagaland,Peren,Jotsoma-Padi-Benreu road,Jotsoma-Padi-Benreu road,25.77309444,93.91229167,True,,False,,none,,Rock,Slide
25875,Nagaland,Peren,Jotsoma-Padi-Benreu road,Jotsoma-Padi-Benreu road,25.77308611,93.91128889,True,,False,,none,,Rock,Slide
25876,Nagaland,Peren,Jotsoma-Padi-Benreu road,Jotsoma-Padi-Benreu road,25.77178333,93.90760556,True,,False,2023,year,October 2023,Rock,Slide
25877,Nagaland,Chumoukedima,Pagalapahad,NH29,25.77360556,93.80462222,True,,False,2023,year,October 2023,Rock,Slide
25878,Nagaland,Chumoukedima,Pagalapahad,NH29,25.77895278,93.80219722,True,,False,2023,year,October 2023,Rock,Slide
25879,Nagaland,Chumoukedima,Pagalapahad,NH29,25.77982778,93.800875,True,,False,2023,year,October 2023,Rock,Slide
25880,Nagaland,Chumoukedima,Pagalapahad,NH29,25.78017222,93.80064167,True,,False,2023,year,October 2023,Rock,Slide
25881,Nagaland,Chumoukedima,Pagalapahad,NH29,25.77561389,93.80086111,True,,False,2023,year,October 2023,Rock,Slide
25882,Nagaland,Chumoukedima,Pagalapahad,NH29,25.78117222,93.80404167,True,,False,2023,year,August 2023,Rock,Slide
25883,Nagaland,Kohima,Chakhabama,Kohima-Zunhoboto road,25.6721,94.231075,True,,False,2023,year,September 2023,Debris,Slide
25884,Nagaland,Kohima,Chakhabama,Kohima-Zunhoboto road,25.67186944,94.23065278,True,,False,2023,year,September 2023,Debris,Slide
25885,Nagaland,Kohima,Chakhabama,Kohima-Zunhoboto road,25.67291111,94.23135278,True,,False,2023,year,September 2023,Debris,Slide
25886,Nagaland,Kohima,Chakhabama,Kohima-Zunhoboto road,25.66874167,94.22856389,True,,False,,none,,Rock,Slide
25887,Nagaland,Kohima,Chakhabama,Kohima-Zunhoboto road,25.67009167,94.22525278,True,,False,,none,,Rock,Slide
25888,Nagaland,Kohima,Chakhabama,Kohima-Zunhoboto road,25.66883889,94.21054444,True,,False,,none,,Debris,Slide
25889,Nagaland,Kohima,Jotsoma,NH29,25.68611667,94.04302778,True,,False,,none,Sep-23,Debris,Slide
25890,Nagaland,Kohima,Dzubza,NH29,25.65587222,94.12442778,True,,False,2023,year,October 2023,Debris,Slide
25891,Nagaland,Kohima,Dzubza,NH29,25.65823056,94.12258333,True,,False,2023,year,August 2023,Debris,Slide
25892,Nagaland,Kohima,Peducha-Zadima road,Peducha-Zadima road,25.65852222,94.12213056,True,,False,2023,year,August 2023,Debris,Slide
25893,Nagaland,Kohima,Peducha-Zadima road,Peducha-Zadima road,25.65253889,94.11867222,True,,False,,none,,Debris,Slide
25894,Nagaland,Kohima,Peducha-Zadima road,Peducha-Zadima road,25.65137778,94.12166667,True,,False,,none,,Debris,Slide
25895,Nagaland,Kohima,Kohima-Nuiland road,Kohima-Nuiland road,25.77368056,94.03548611,True,,False,2023,year,August 2023,Debris,Subsidence
25896,Nagaland,Kohima,Kohima-Nuiland road,Kohima-Nuiland road,25.77601111,94.03071389,True,,False,2023,year,August 2023,Debris,Subsidence
25897,Nagaland,Kohima,Kohima-Nuiland road,Kohima-Nuiland road,25.79148889,94.01525556,True,,False,,none,,Rock,Slide
25898,Nagaland,Kohima,Kohima-Nuiland road,Kohima-Nuiland road,25.79835556,94.00099444,True,,False,,none,,Debris,Slide
25899,Nagaland,Kohima,Kohima-Nuiland road,Kohima-Nuiland road,25.79595,93.99585278,True,,False,,none,,Rock,Slide
25900,Nagaland,Kohima,Kohima-Nuiland road,Kohima-Nuiland road,25.795875,93.99373611,True,,False,,none,,Debris,Slide
25901,Nagaland,Kohima,Kohima-Nuiland road,Kohima-Nuiland road,25.79464167,93.99172222,True,,False,,none,,Rock,Slide
25902,Nagaland,Kohima,Kohima-Nuiland road,Kohima-Nuiland road,25.80414722,93.98611389,True,,False,,none,,Debris,Slide
25903,Nagaland,Kohima,Kidima,Kigwema-Chakhabama road,25.60902222,94.12846944,True,,False,,none,,Debris,Slide
25904,Nagaland,Kohima,Kidima,Kigwema-Chakhabama road,25.52246944,94.19153333,True,,False,,none,,Rock,Slide
25905,Nagaland,Kohima,Kidima,Kohima-Nuiland road,25.87653333,94.13359167,True,,False,2023,year,September 2023,Rock,Slide
25906,Nagaland,Kohima,Tsiesema Bawe,Kohima-Nuiland road,25.75056944,94.08058889,True,,False,,none,,Debris,Slide
25907,Nagaland,Kohima,Kohima-Nuiland road,Kohima-Nuiland road,25.85442778,94.15844444,True,,False,2018-08-23,day,23 August 2018,Debris,Slide
25908,Nagaland,Kohima,Kohima-Nuiland road,Kohima-Nuiland road,25.857991,94.159346,True,,False,2018-08-23,day,23 August 2018,Debris,Slide
25909,Nagaland,Kohima,,NH 102A/Shajouba,25.472137,94.151037,True,,False,2007,year,"2007, 2023",Debris,Slide
25910,Nagaland,Kohima,,NH 102A/Tadubi,25.481594,94.141694,True,,False,,none,,Rock,Slide
25911,Nagaland,Kohima,,NH-2/Tadubi,25.52036,94.1311201,True,,False,2024-06-01,day,01 June 2024,Debris,Slide
25912,Nagaland,Kohima,,NH-2/Khuzama,25.52164,94.13426,True,,False,2024-06-01,day,01 June 2024,Debris,Slide
25913,Nagaland,Kohima,,NH-2/Khuzama,25.52426,94.1365,True,,False,,none,,Debris,Subsidence
25914,Nagaland,Kohima,,NH-2/Khuzama,25.525094,94.135798,True,,False,2024-06-01,day,01 June 2024,Debris,Subsidence
25915,Nagaland,Kohima,,NH-2/Khuzama,25.538422,94.136039,True,,False,2024-06-01,day,01 June 2024,Debris,Slide
25916,Nagaland,Kohima,,NH-2/Viswema,25.5651,94.1390034,True,,False,2024-06-01,day,01 June 2024,Debris,Slide
25917,Nagaland,Kohima,,NH-2/Viswema,25.6032619,94.1122188,True,,False,2024-06-01,day,01 June 2024,Rock,Slide
25918,Nagaland,Kohima,,NH-2/Phesema,25.62154,94.1122,True,,False,2024-06-01,day,01 June 2024,Debris,Slide
25919,Nagaland,Kohima,,NH-2/Phesema,25.6291966,94.10177,True,,False,2024-06-01,day,01 June 2024,Debris,Slide
25920,Nagaland,Kohima,,NH-2/Phesema,25.6387,94.10979,True,,False,2024-06-01,day,01 June 2024,Debris,Slide
25921,Nagaland,Kohima,,NH-2/Lerie,25.648759,94.10616,True,,False,2024-06-01,day,01 June 2024,Debris,Slide
25922,Nagaland,Kohima,,Jotsoma-Khonoma road,25.6609,94.0536,True,,False,2024-08-23,day,"2015, 2020, 2023, 23 August 2024",Debris,Slide
25923,Nagaland,Mokokchung,Longnak landslide,NH-702D,26.45278,94.37526,True,,False,2025-07-08,day,08 July 2025,Earth,Slide
25924,Nagaland,Mokokchung,Merayim landslide,NH-702D,26.423137,94.382261,True,,True,2025-07-07,day,07 July 2025,Earth,Slide
25925,Nagaland,Mokokchung,Changki slide_1,NH-702D,26.42186,94.3852,True,,False,2025-07-07,day,07 July 2025,Rock,Slide
25926,Nagaland,Mokokchung,Changki slide_2,NH-702D,26.425346,94.387013,True,,False,2025-07-07,day,07 July 2025,Rock,Slide
25927,Nagaland,Mokokchung,Yimkum Slide,"NH-702D, Yimkum sector,
Chungtia Village",26.383648,94.440751,True,,False,2025-07-29,day,29 July 2025,Debris,Slide
25928,Nagaland,Mokokchung,Razu slide,"NH-702D, Razu sector, Chungtia
village",26.384347,94.443397,True,,False,2024-07-01,day,01 July 2024,Debris,Slide
25929,Nagaland,Mokokchung,Yimlang Slide,"NH-702D, Yimlang sector,
Chungtia village",26.387181,94.444132,True,,False,2025-08-01,day,01 August 2025,Rock,Slide
25930,Nagaland,Mokokchung,Sabangya slide,"NH-702D, Sabangya sector,
Chungtia village",26.379798,94.450751,True,,False,2025-07-07,day,07 July 2025,Debris,Slide
25931,Nagaland,Kohima,Kisama slide,NH-2,25.62083,94.11572,True,,False,2025-05-31,day,"June 2017, 31 May 2025 at 21:00hrs",Rock,Slide
25932,Nagaland,Tseminyu,Terogvunyu Village,NH-2,25.88165,94.19023,True,,False,2025-01-19,day,19 January 2025,Rock,Slide
25933,Nagaland,Kohima,163.0 Km Chainage,NH-29,25.73338889,94.02372222,True,,False,,none,,Debris,"Shallow
translational"
25934,Nagaland,Kohima,Near bridge,NH-29,25.73425,94.00119444,True,,False,2015-07-15,day,15 July 2015,Debris,"Slide &
subsidence"
25935,Nagaland,Kohima,165 km,NH-29,25.72125,94.03983333,True,,False,2013,year,"June 2013,July 2015",Soil,Subsidence
25936,Nagaland,Kohima,171.20KM,NH-29,25.68625,94.04297222,True,,False,2025-07-25,day,"2014, 25 July 2025",Soil,Subsidence
25937,Nagaland,Kohima,174.59KM,NH- 29,25.68094444,94.07002778,True,,False,,none,,Soil,Slide
25938,Nagaland,Kohima,179.2 km,NH-29,25.66627778,94.08938889,True,,False,,none,,Soil,Subsidence
25939,Nagaland,Kohima,181.0 km,NH-29,25.66641667,94.09544444,True,,False,,none,,Soil,Subsidence
25940,Nagaland,Kohima,Phesama landslide,NH-2,25.62509167,94.11405278,True,,False,2015-07-18,day,"2013, 18 July 2015",Soil,"Complex-
Subsidence,
slide, flow"
25941,Nagaland,Phek,Sohomi village slide,"Approach road from Phek to
Sohomi village",25.72075,94.50163889,True,,False,,none,,"Debris (Colluvial
overburden material
with highly
weathered Shale
bedrock)",Slide
25943,Nagaland,Kohima,Lower Para Medical Landslide,"NH-29/ Lower Para Medical
Colony",25.66772222,94.08908333,True,,False,2018-07-08,day,08 July 2018,Debris,"Subsidence and
slide"
25944,Nagaland,Kohima,New Secretariat Road landslide,New Secretariat,25.69172222,94.10319444,True,,False,2018-07-30,day,"2015, 30 July 2018",Debris,"Subsidence and
slide"
25945,Nagaland,Kohima,Pezielietsie colony landslide,Pezielietsie colony,25.68077778,94.10619444,True,,False,2018,year,31 Juy 2018,Debris,"Subsidence and
slide"
25946,Nagaland,Kohima,164+600 to 164+800,"NH-29/ Dimapur-Kohima
National Highway",25.68616667,94.04130556,True,,False,2010,year,2010,Debris,Slide
25947,Nagaland,Kohima,Chainage: 164+20 to 164+300,"NH-29/ Dimapur-Kohima
National Highway",25.69422222,94.04538889,True,,True,2019,year,2019,Debris,Slide
25948,Nagaland,Kohima,Chainage: 163+400 to 163+800,"NH-29/ Dimapur-Kohima
National Highway",25.69422222,94.04538889,True,,True,2019,year,2019,Debris,Slide
25949,Nagaland,Kohima,Chainage: 163+002 to 163+150,"NH-29/ Dimapur-Kohima
National Highway",25.70247222,94.04666667,True,,False,2017,year,2017,"Highly fractured and
jointed shale
interbanded with
sandstone",Slide
25950,Nagaland,Kohima,Chainage: 162+600 to 162+900,"NH-29/ Dimapur-Kohima
National Highway",25.70497778,94.044275,True,,False,2018,year,2018,"Highly fractured and
jointed shale with
interbanded
sandstone",Slide
25951,Nagaland,Kohima,Chainage: 161+900 to 162+100,"NH-29/ Dimapur-Kohima
National Highway",25.70994444,94.04122222,True,,False,2016,year,2016,"Highly fractured and
jointed shale with
interbanded
sandstone",Slide
25952,Nagaland,Kohima,Chainage: 161+100 to 161+200,"NH-29/ Dimapur-Kohima
National Highway",25.71316667,94.03863889,True,,False,2017,year,2017,"Highly fractured and
jointed shale with
interbanded
sandstone",Slide
25953,Nagaland,Kohima,Chainage: 159+900 to 160+040,"NH-29/ Dimapur-Kohima
National Highway",25.72088889,94.04036111,True,,False,2018,year,2018,Colluvium,Slide
25954,Nagaland,Kohima,Chainage: 158+850 to 159+450,"NH-29/ Dimapur-Kohima
National Highway",25.72516111,94.03246944,True,,False,2016,year,2016,Colluvium,Slide
25955,Nagaland,Kohima,Chainage: 157+800 to 158+300,"NH-29/ Dimapur-Kohima
National Highway",25.73277778,94.02216667,True,,True,2018,year,2018,Colluvium,Slide
25956,Nagaland,Kohima,Chainage: 157+300 to 157+800,"NH-29/ Dimapur-Kohima
National Highway",25.73277778,94.02216667,True,,True,2016,year,2016,Colluvium,Slide
25957,Nagaland,Kohima,Chainage: 156+852 to157+000,"NH-29/ Dimapur-Kohima
National Highway",25.73433333,94.01708333,True,,False,2016,year,2016,"Weathered shale
and sandstone",Slide
25958,Nagaland,Kohima,Chainage: 155+700 to 155+840,"NH-29/ Dimapur-Kohima
National Highway",25.73683333,94.00586111,True,,False,2018,year,2018,Colluvium,Slide
25959,Nagaland,Dimapur,NIT Campus landslide,"NIT, Nagaland",25.68176111,94.06811944,True,,True,2019-10-26,day,26 October 2019,Soil,Slide
25960,Nagaland,Wokha,Bhandari landslide,Wokha-Merapani Road,26.27647222,94.13175,True,,True,2017,year,"July 2017, 2018 and October 2019",Sandy soil,Slide
25963,Nagaland,Wokha,"‘E’-Khel Slide, Wokha village",NH-2/ Tourist Lodge colony,26.10694722,94.25328889,True,,True,2021-09-18,day,18 September 2021,Insitu Soil,Slide
25964,Nagaland,Wokha,Chukitong landslide,Wokha-Mokokhung road,26.09660278,94.368725,True,,False,2022,year,2022,Debris,Slide
25965,Nagaland,Wokha,Chukitong landslide,Wokha-Mokokhung road,26.09686389,94.36771667,True,,False,2022,year,2022,Debris,Slide
25966,Nagaland,Longleng,Chainage 45+137 slide,24 km NE of Tamlu town,26.73052778,94.83911111,True,,False,2010,year,"2010, 2019","Weathered shale
and loose debris.",Slide
25967,Nagaland,Chumoukedima,"Chumoukedima Old Check Gate Rock
Fall",NH29,25.791802,93.803309,True,,False,2023-07-04,day,04 July 2023 (around 5.00 pm),Rock,Fall
25968,Nagaland,Chumoukedima,"Perciezie Colony, near High School
Junction, Kohima town",,25.68866667,94.09733333,True,,True,2017-07-09,day,"1986,2001, 09 July 2017",Debris,Slide
25969,Nagaland,Kohima,"NH-29, Near Kiruphema-Peducha
village",,26.00197222,94.18366667,True,,True,2017-05-13,day,"1991, 1994, 13 May 2017",Debris,"Slide and
subsidence"
25970,Nagaland,Tuensang,Police line slide,,26.22633333,94.81302778,True,,False,2012-06-22,day,22 June 2012 at 20:30 Hrs.,,
25971,Nagaland,Tuensang,Jail colony slide,,26.22480556,94.81236111,True,,False,2012-07-03,day,03 July 2012 at 14:00 hrs.,,NIL
25972,Nagaland,Tuensang,Hakchang slide,,26.26336111,94.81563889,True,,False,2012-06-30,day,30 June 2012 at 22:30 Hrs.,,NIL
25973,Nagaland,Tuensang,Kuthur Slide,,26.18302778,94.81619444,True,,False,2012-05-25,day,25 May 2012 at 05:00 Hrs.,,NIL
25974,Nagaland,Tuensang,Chare slide,,26.28908333,94.61005556,True,,False,2012,year,15June 2012 at 22:00 Hrs.,,NIL
25975,Nagaland,Kohima,KMC slide,,25.68002778,94.07266667,True,,False,2012-07-29,day,29 July 2012 at 06:00 Hrs.,,NIL
25976,Nagaland,Kohima,D-Block colony slide,,25.67005556,94.113,True,,False,2012-07-31,day,31 July 2012 at 23:00 Hrs.,,NIL
25977,Nagaland,Kohima,Chakhabama slide (A),,25.68436111,94.20497222,True,,False,2012-08-06,day,06 August 2012 at 22:00 Hrs.,,NIL
25978,Nagaland,Kohima,Chakhabama slide (B),,25.68133333,94.20877778,True,,False,2012-08-07,day,07 August 2012 at 05:30 Hrs.,,NIL
25979,Nagaland,Kohima,Chakhabama Slide (C),,25.67275,94.21136111,True,,False,2012-08-08,day,08 August 2012 at 06:00 Hrs.,,NIL
